tweets,quote_status,language,favorite_count,retweet_count,time,id
@bestkisseswrld betty cooper and veronica lodge from riverdale😁 https://t.co/kBDK4IXbzq,False,en,0,0,2021-02-26 22:27:20,1365428259341692928
Your telling me Cole Sprouse had a whole Disney career but Riverdale got him to sing MULTIPLE TIMES,False,en,0,0,2021-02-26 22:27:13,1365428232019972098
"RT @tabithagifs: ""I'm in, if you want some help...""
[5.06] #Riverdale @EriVeronica https://t.co/LtpfoXodea",False,en,0,40,2021-02-26 22:26:56,1365428161148641282
@josiekory riverdale That bad omg,False,en,0,0,2021-02-26 22:26:51,1365428141116784646
RT @BarchieUpdates: She really has been in love with him for 17 years #Riverdale https://t.co/Ocf10fwH3C,False,en,0,96,2021-02-26 22:26:43,1365428105536548865
RT @BarchieUpdates: Riverdale’s epic love story #riverdale https://t.co/vgt5zLu3za,False,en,0,73,2021-02-26 22:26:42,1365428101497446400
"RT @undeadache: You don’t get trans people? Okay, give me the plot of Riverdale within the Twitter character limit.",False,en,0,1,2021-02-26 22:26:38,1365428086163005440
"RT @BugheadUpdates: Chrissy Maroon, a Riverdale writer just said this... 😌 #Riverdale https://t.co/LPX48CiqFU",False,en,0,10,2021-02-26 22:26:36,1365428076017025037
I hate how it was supposed to be a fun weekend but Veronica told Archie to get the bags like he was a concierge especially when Andre offered to help in front of their friends #Barchie #Riverdale https://t.co/9KbKAlMqbg,False,en,0,0,2021-02-26 22:26:35,1365428070333755393
"RT @SuperheroTVcom: VOTE: Riverdale Time Jump! 
RETWEET: Archie &amp; Betty 
LIKE: Archie &amp; Veronica 

#barchie #riverdale #varchie https://t.c…",False,en,0,491,2021-02-26 22:26:33,1365428061894832132
I keep giving riverdale another chance and they just. keep. singing.,False,en,0,0,2021-02-26 22:26:19,1365428007062667264
"RT @azalben: My #Riverdale episode by episode guide has been updated with a few new tidbits, including the synopsis for the March 17 episod…",False,en,0,2,2021-02-26 22:26:19,1365428005212999686
RT @theycrave_kee: RiverDale and All American getting so good bruh!,False,en,0,5,2021-02-26 22:26:17,1365427995238944772
@ranksauce Wasn't Jughead from Riverdale supposed to be as well? Idk I never watched it or anything. Just heard about it,False,en,0,0,2021-02-26 22:26:00,1365427927161184269
RT @CW_Riverdale: Where is Polly? Stream #Riverdale: https://t.co/LWIRBSp7Ue https://t.co/zvW48UAFFl,False,en,0,70,2021-02-26 22:25:52,1365427892361056256
@tooyounxlarry Hshshs it was funny Pls I got scared who else would shit with me on riverdale 😩😩,False,en,1,0,2021-02-26 22:25:52,1365427890284806147
"@SARDONICJ0NES Her lips parted into a smile, this was one of there first times seeing each other since returning back to Riverdale, but she didn’t care she wanted to regain there old connection.”Hi..” She looked down a little then back at him.”I’m sorry..” she quickly walked over and hugged him",False,en,0,0,2021-02-26 22:25:47,1365427870584217603
RT @BestShipsInTheW: Jughead and Betty from Riverdale  https://t.co/hiOcsjSxxh,False,en,0,58,2021-02-26 22:25:39,1365427836467748864
RT @classyreinhart: the day we get them back is gonna be such a good day😌 #Riverdale https://t.co/ZpzlUYiL4p,False,en,0,71,2021-02-26 22:25:28,1365427789864796161
"RT @mooninfirst: ""they/them pronouns are confusing"" okay what the fuck even happens in riverdale",False,en,0,33,2021-02-26 22:25:28,1365427789399171076
@cloudystylessx @hscherrymeds i had a riverdale one 🤚🏼😭,False,en,0,0,2021-02-26 22:25:25,1365427777068036100
"|| okay but listen ,,,,,,,,,,,

caos x riverdale crossover gc 🤩",False,en,1,0,2021-02-26 22:25:04,1365427690124300292
"Decades ago, the Archie Publishers had lawyers aggressively harass non profit Archie fan fiction writers because they didn't want a bastardization of their brand out there. It wasn't about money, but the ""integrity of the brand""

These days, Riverdale is on season fucking FIVE.",False,en,1,0,2021-02-26 22:24:57,1365427659405201408
@CW_Riverdale Give my poor baby a break!!!,False,en,0,0,2021-02-26 22:24:44,1365427607672479744
RT @sweetchonis: ladies of Riverdale hyping up Madelaine’s Fabletics 🥺 https://t.co/lkTFKZptJq,False,en,0,16,2021-02-26 22:24:42,1365427598621343750
@archietonis https://t.co/qNrgcYe931 but you have to log in or something,False,en,0,0,2021-02-26 22:24:39,1365427587544137729
Similar vibes just more El Salvadorans and pupusarias in this Riverdale https://t.co/VXiAkLiwZb,True,en,0,0,2021-02-26 22:24:38,1365427580212543489
"RT @chonigif: the roles have been reversed 👀
[2x16 - 5x07] #riverdale #choni @VanessaMorgan @madelainepetsch https://t.co/0YiSaS3YUH",False,en,0,28,2021-02-26 22:24:35,1365427569252855813
"RT @bestshipsxworld: toni topaz and cheryl blossom from riverdale
 https://t.co/mwWsT4ofLI",False,en,0,121,2021-02-26 22:24:25,1365427527943086081
@neontreasa go watch some hsit like riverdale smh 😒,False,en,1,0,2021-02-26 22:24:24,1365427524151484425
@josiekory And watching Riverdale feels like being in a asylum,False,en,0,0,2021-02-26 22:24:18,1365427495726698496
Ok but camilla singing in riverdale is really good,False,en,0,0,2021-02-26 22:24:07,1365427451317391360
"RT @KSiteTV: #Riverdale Spoilers: ""Chapter Eighty-Four: Lock &amp; Key"" Description https://t.co/xPKtSMJZMJ",False,en,0,4,2021-02-26 22:23:50,1365427378151960577
@QUACKSLEEPY NOT RIVERDALE,False,en,1,0,2021-02-26 22:23:32,1365427305850494989
RT @CarlaJeanStokes: Happy Birthday Mairi Chisholm! Mairi was born #OTD in 1896 and is verifiably one of the most badass women of the First…,False,en,0,6,2021-02-26 22:23:21,1365427257335025666
@BaalKusTov69 I obviously ended up selling weed but never in riverdale 😭 jokes on that broke bitch,False,en,0,0,2021-02-26 22:23:20,1365427254587703297
📷 barcie: Riverdale — Chapter Eighty-Two: Back to School https://t.co/hBThv1KrOa,False,en,0,0,2021-02-26 22:23:02,1365427177924292608
Watching @CW_Riverdale  S05 E06 https://t.co/7USI4r3KG1,False,en,0,0,2021-02-26 22:22:40,1365427086060519427
"Riverdale is in PG County, Maryland. I know nothing about a Boulder nor a crest https://t.co/5ElW5PTewa",True,en,0,0,2021-02-26 22:22:38,1365427077835608068
"RT @BUGGIEDALE: calling one couple a  ""chemistry waste"" when THIS excited while their ""chemistry"" was wasting is just embarrassing. 
#River…",False,en,0,25,2021-02-26 22:22:37,1365427072248786947
@LFCVik2 Good and riverdale dont go together,False,en,0,0,2021-02-26 22:22:25,1365427022659547141
Riverdale is so stupid why is Hiram Lodge eating Doritos,False,en,0,0,2021-02-26 22:22:06,1365426945970864132
SOMEBODY GET HER A RIVERDALE CONTRACT!!!! https://t.co/nd1m5yn7KV,True,en,1,0,2021-02-26 22:21:58,1365426908893118465
@CW_Riverdale The question is where are the falice deleted scenes????,False,en,0,0,2021-02-26 22:21:54,1365426893424635922
RT @nocontextrvd: 💙 Riverdale Valentines Day cards 💙 https://t.co/AUy82WcXCR,False,en,0,280,2021-02-26 22:21:42,1365426844732973056
RT @bocxtop: riverdale was one level of bad like still kinda funny but this??? they’re messing with us https://t.co/2Wqc0u1l9E,False,en,0,135,2021-02-26 22:21:29,1365426788889985025
"RT @Barchiedaily: They define the ultimate cinematic experience 
#Riverdale https://t.co/7bxsEgO9WK",False,en,0,30,2021-02-26 22:20:59,1365426663299944448
"RT @SeveranceGBB: Game Day at Riverdale Ridge!  Go Silver Knights!
streaming available at https://t.co/jT3nm1HZfr.               @SilverKni…",False,en,0,2,2021-02-26 22:20:49,1365426621717483525
RT @RiverdaleEPS: 🚨 The synopsis for #Riverdale 5x08 “Chapter Eighty-Four: Lock &amp; Key” has been revealed. An episode written by Arabella An…,False,en,0,2,2021-02-26 22:20:43,1365426595578720263
"RT @WITCHlNHOUR: || this is a mains call! 

i'm seeking caos and riverdale mains! i also accept ocs from these verses and doubles! 

if you…",False,en,0,1,2021-02-26 22:20:16,1365426482084995075
@CW_Riverdale when will you be releasing your betty cooper fbi merch,False,en,0,0,2021-02-26 22:20:05,1365426436153171971
I've just watched episode S05 | E06 of Riverdale! https://t.co/V85JyS2PjR #tvtime https://t.co/srGmkCmHLZ,False,en,0,0,2021-02-26 22:19:47,1365426359917543425
"RT @bestarchiebetty: ""Maybe I can distract you"" 

The contrast of the coloring of Archie and Betty's hair is something so beautiful, its he…",False,en,0,18,2021-02-26 22:19:40,1365426331157225481
@ranboosimp_ do u still watch riverdale 😭,False,en,0,0,2021-02-26 22:19:34,1365426306842681346
@sulfonowanie bestie?? when did u watch Riverdale xkdkakdjda,False,en,0,0,2021-02-26 22:19:28,1365426279768612866
"I honestly can't see Betty and Archie much beyond two adults, friends (with benefits) enjoying life. They had 7 years to meet and declare themselves. Now they’re just distracting from the problems. They didn't even stop to talk about feelings. #Varchie #Riverdale",False,en,0,0,2021-02-26 22:19:16,1365426230129012745
"1/ ""During our chat, Chrissy could neither confirm nor deny a bughead or varchie reunion, but she did share that now that the characters are in their mid20s, the writers can play with the ""nothingness of relationships"". As Archie said ""he and Betty can just be friends-
#riverdale",False,en,2,0,2021-02-26 22:19:02,1365426172922896384
Veronica is just too much #Riverdale,False,en,0,0,2021-02-26 22:19:00,1365426165796716546
Chad super toxic #Riverdale,False,en,0,0,2021-02-26 22:18:59,1365426157873737730
RT @bugheadconfess_: Riverdale 5x08: Lock and Key synopsis https://t.co/pYVIX0tPKB,False,en,0,1,2021-02-26 22:18:48,1365426114890510337
Riverdale 5x08: Lock and Key synopsis https://t.co/pYVIX0tPKB,False,en,19,1,2021-02-26 22:18:41,1365426084758622210
"RT @RiverdaleDark: Here's the synopsis for the March 17 episode of #Riverdale, ""Chapter Eighty-Four: Lock &amp; Key"" 🔐 https://t.co/bVsv9liqAT",False,en,0,20,2021-02-26 22:18:33,1365426049446772741
RT @idkimartemix: @josiekory i actually thought kj is the only one is the cast who actually like riverdale but he hates that shit too lmaooo,False,en,0,1,2021-02-26 22:18:32,1365426045365665801
riverdale is my guilty pleasure I love it,False,en,2,0,2021-02-26 22:18:27,1365426025354719246
this george lore is like riverdale i have no idea what the fuck is going on and it makes no sense and yet i can't stop watching it,False,en,12,0,2021-02-26 22:18:19,1365425991758192640
RT @steph0sims: i can’t believe riverdale exists,False,en,0,74,2021-02-26 22:18:19,1365425990588129285
"RT @ArchieComics: Five years ago today! @camilamendes #Riverdale

https://t.co/IhgwQbzBtL",True,en,0,93,2021-02-26 22:18:13,1365425965174824961
the girl who plays minerva on riverdale is super pretty (is that even her name),False,en,1,0,2021-02-26 22:17:37,1365425816910241797
you guys talk like you’re straight out of riverdale https://t.co/9dzxd7FWgt,True,en,6,0,2021-02-26 22:17:31,1365425792293871617
"Finallyyyy! Archie en Betty 🥰 
#Riverdale",False,en,2,0,2021-02-26 22:17:25,1365425764175380481
"RT @_chizuu_: @Gefuehlskrankee 

WELCOME TO RIVERDALE SEASON 4! https://t.co/j16v8x3jxn",False,en,0,1,2021-02-26 22:16:55,1365425641059987460
"RT @TamronHallShow: We’re kicking off the week by having conversations with people to watch. Oscar and Golden Globe nominee, Daniel Kaluuya…",False,en,0,1,2021-02-26 22:16:48,1365425609539788800
RT @BugheadUpdates: This hurt a little... #Riverdale https://t.co/LHwdb6dpeX,False,en,0,41,2021-02-26 22:16:36,1365425561246564352
Um so the fangs and Kevin apartment scene gave me the much needed energy to finish the episode!!! I am LOVING this new #Riverdale,False,en,0,0,2021-02-26 22:16:36,1365425558679547904
"RT @ETFOeducators: ETFO proudly presents a new Black Canadian Resource  - Les HisNoires Curriculum.  

The collection of #onted lessons rei…",False,en,0,77,2021-02-26 22:16:35,1365425554917388289
@josiekory i actually thought kj is the only one is the cast who actually like riverdale but he hates that shit too lmaooo,False,en,1,1,2021-02-26 22:16:14,1365425467088646147
"RT @vickynews: so archie chose between music and football at last huh @RiverdaleWriter #Riverdale 
😌 https://t.co/3BIXJ7yibO",False,en,0,10,2021-02-26 22:15:43,1365425335450427392
"@Gefuehlskrankee 

WELCOME TO RIVERDALE SEASON 4! https://t.co/j16v8x3jxn",False,en,2,1,2021-02-26 22:15:33,1365425295533223941
RIVERDALE DID A COVER OF SHALLOW OH NO,False,en,2,0,2021-02-26 22:15:20,1365425242609442816
RT @ATribeCaledQue: Anybody watch Riverdale before?,False,en,0,1,2021-02-26 22:15:20,1365425240906469378
"HxH
Harry Potter 
Gambling School 
Riverdale 
Annabelle https://t.co/hU6qhpypKg",True,en,0,0,2021-02-26 22:15:09,1365425195163525127
RT @honkcrissy: watching “george lore” is like watching riverdale u never know what’s going on and it never makes any sense,False,en,0,4,2021-02-26 22:14:56,1365425141350563840
"RT @BUGGIEDALE: We forgot about Jughead being hot while punching a guy because he called her girlfriend hot way to fast 
#Riverdale https:/…",False,en,0,8,2021-02-26 22:14:40,1365425074589757442
"Unpopular opinion, but I bloody love Riverdale!",False,en,3,0,2021-02-26 22:14:26,1365425016481976327
I've just watched episode S05 | E05 of Riverdale! https://t.co/rcbu55MPVu #tvtime https://t.co/7LW06GUPR3,False,en,0,0,2021-02-26 22:14:18,1365424982239703041
when riverdale pulls a glee and has choni &amp; kangs have a joint wedding 🤩🤩🤩🤩,False,en,10,0,2021-02-26 22:14:08,1365424937683591169
I've just watched episode S05E06 of Riverdale! #Riverdale    #tvtime https://t.co/yIIKOo8eiM https://t.co/vmx5Z4Q26y,False,en,0,0,2021-02-26 22:14:05,1365424926174425094
@BADGALTRILLA The first time I met you was at church street wit Charles. At Riverdale it was in the tech lab you’d come wit Monifah sometimes.,False,en,2,0,2021-02-26 22:14:03,1365424917576110080
"Veronica Lodge 

literate/descriptive. canon portrayal of veronica lodge. pre and time jump. seeking mains &amp; storylines. ships w/ chem. riverdale fandom. rt’s appreciated. https://t.co/LYm43d70Up",False,en,1,1,2021-02-26 22:13:36,1365424806573731840
RT @BUGGIEDALE: @CW_Riverdale i have a better question. where is bughead? https://t.co/3BtFgcqXdQ,False,en,0,7,2021-02-26 22:13:34,1365424797203759111
@starlightparkr ALLISON WATCHES RIVERDALE TOO???,False,en,1,0,2021-02-26 22:13:31,1365424782007693312
someone here watched one ep of riverdale too many and that someone isnt me https://t.co/RqHNrTCV4H,True,en,6,0,2021-02-26 22:13:30,1365424778258112512
"RT @Jewels__20: People can trash Riverdale all they want and believe they're laughing at it rather than with it, but they're honestly only…",True,en,0,1,2021-02-26 22:13:19,1365424734985326592
@mylittlefaith im curious how they are gonna write her out bc unless it’s being snatched or leaving to be with the family that she’s a surrogate for (if that’s the case and it’s not kangs or hers) it would seem so odd for her to leave riverdale after doing all that she has done to save it,False,en,0,0,2021-02-26 22:13:19,1365424733131522050
"@CW_Riverdale ABSOLUTE ENDGAME RIGHT HERE ♥️♥️♥️🔥 DON'T WASTE THEIR CHEMISTRY EVER AGAIN
 #Barchie https://t.co/CHVcLTYt4s",False,en,4,0,2021-02-26 22:13:07,1365424681889767429
"abeg leave Riverdale alone. I’ll still watch it, for one reason and one reason only, Jughead❤️",False,en,0,0,2021-02-26 22:12:41,1365424574519799809
watching “george lore” is like watching riverdale u never know what’s going on and it never makes any sense,False,en,56,4,2021-02-26 22:12:19,1365424482458959878
@micmezle I don't watch but I saw this article a few days ago lol (maybe due to the cast's real ages) https://t.co/B8oaWaBV1p,False,en,0,0,2021-02-26 22:12:13,1365424455065853955
"im sorry all media has to stop youll never be hiram and reggie evilly eating doritos together in riverdale season 5 episode 6: chapter eighty-two: ""back to school""",False,en,2,0,2021-02-26 22:11:54,1365424378423476224
“oomf is so intimidating” and then it’s just a 13 year old who watches riverdale,False,en,21,0,2021-02-26 22:11:42,1365424326367936514
RT @BugheadUpdates: This was probably the best moment in the Bughead fandom. It's gonna be so much better when they get back together #Rive…,False,en,0,44,2021-02-26 22:11:32,1365424286153007109
@distractioncak_ maybe I will have to check it out especially since riverdale will be on hiatus for 4 months!,False,en,0,0,2021-02-26 22:11:25,1365424253814902784
I'm gonna watch riverdale,False,en,1,0,2021-02-26 22:11:15,1365424215537631235
RT @SolarspanArt: This is the riverdale of dreamsmp lore,False,en,0,12,2021-02-26 22:11:02,1365424159107338241
@barchanted @RiverdaleWriter @CW_Riverdale Same girl same 🤣🤣,False,en,1,0,2021-02-26 22:10:25,1365424003180068866
this is riverdale type shit LMAO,False,en,0,0,2021-02-26 22:10:23,1365423995282161666
RT @bestshipsxworld: betty cooper and archie andrews from riverdale https://t.co/UzDxhoSyKm,False,en,0,287,2021-02-26 22:10:06,1365423922708103170
RT @Bahashtyy: @bocxtop stop attacking riverdale people 😥,False,en,0,1,2021-02-26 22:10:04,1365423914420158465
RT @BugheadUpdates: missing bughead forehead kisses #riverdale https://t.co/hPBHBuzigB,False,en,0,5,2021-02-26 22:09:55,1365423878273699845
"RT @MidwestRambling: As a person who does in fact ship Bughead, I must admit these Barchie scenes are hotter than the OG couples... and tha…",False,en,0,13,2021-02-26 22:09:55,1365423876948295692
"@oneNadiaToo @bocxtop definitely not, they’re saying riverdale is a netflix original show. when it actually a cw show that plays in netflix.",False,en,0,0,2021-02-26 22:09:49,1365423850746482691
Are they trying to make the characters unlikeable.... because it’s working 😐 except Toni and Cheryl #Riverdale,False,en,0,0,2021-02-26 22:09:47,1365423845360943105
This feels like a riverdale renactment,False,en,0,0,2021-02-26 22:09:45,1365423837924495364
"@_scicky @Comrade_Yui @ripcinema Glad it’s not just me- I have infinitely more respect for a Riverdale or Reign that know exactly what they are and what they’re giving, than whatever godscursed phase of the DoDCU we’re in now. And I say this as someone that grew up loving comics",False,en,0,0,2021-02-26 22:09:40,1365423814784344065
"RT @nikkkicorn: I’m missing the #bughead scenes, even just general interaction together... #Riverdale",False,en,0,8,2021-02-26 22:09:06,1365423671737737220
"reply with an emoji and i’ll give you four universes to choose your favorite characters from

i got: jatp, friends, riverdale &amp; outer banks https://t.co/iemUhC7r7C",False,en,0,0,2021-02-26 22:09:01,1365423652498530310
"@slytherb1tch Jatp, friends, How i met Your mother, riverdale",False,en,1,0,2021-02-26 22:08:23,1365423493211422725
"RT @xcoleobsessed: #Riverdale
The teacher i want🥺😍 https://t.co/Tp4baYCcHr",False,en,0,1,2021-02-26 22:08:15,1365423456762933248
RT @_cristimtz04: FORSYTHE JONES #Riverdale https://t.co/jGgLR35F5b,False,en,0,5,2021-02-26 22:07:59,1365423389503090692
me at my #riverdale season 5 audition: https://t.co/m82aniR98C,False,en,7,0,2021-02-26 22:07:26,1365423251976036353
@ifyoutrustme @CW_Riverdale women can also join the football militia!,False,en,1,0,2021-02-26 22:07:25,1365423247940980736
"#Riverdale Spoilers: ""Chapter Eighty-Four: Lock &amp; Key"" Description https://t.co/xPKtSMJZMJ",False,en,4,4,2021-02-26 22:07:08,1365423177602539520
RT @AMlCKS: i’m sorry this was actually the best scene of the episode #riverdale https://t.co/Ypg13KjO0U,False,en,0,12,2021-02-26 22:06:59,1365423137739988994
archie letting a girl onto his football team ooh he’s a feminist this is such a poignant message @CW_Riverdale,False,en,6,0,2021-02-26 22:06:57,1365423132912324608
"I don't know if anyone is still watching Riverdale, but. I hate that for some reason they decided to jump 7 years into the future, I just.. why? 3 or 4 years would be okay but 7? It's dumb.",False,en,0,0,2021-02-26 22:06:46,1365423083259977729
@bocxtop riverdale isn’t a netflix original.. you guys can simply look that up.,False,en,0,0,2021-02-26 22:06:37,1365423045893107717
"RT @bestgirlcami: five years ago, camila mendes booked riverdale. i really can’t picture anyone else being our veronica lodge 💜 congrats @c…",False,en,0,13,2021-02-26 22:06:29,1365423015891206145
@BugheadAri @slowburnsftw @CW_Riverdale Worry abt the fact that Betty is fucking the same man that caused her and jughead to break up😭,False,en,0,0,2021-02-26 22:06:22,1365422983095877632
@Ness56649185 @CW_Riverdale @_StopPretending Lol 😂 it’s my perfect job,False,en,0,0,2021-02-26 22:06:03,1365422902988976131
@ruestopaz @CW_Riverdale @CW_Riverdale REPLY QUICK,False,en,1,0,2021-02-26 22:05:56,1365422874291539972
@DaichiAgenda My favourite straight bait is Archie and Cheryl from Riverdale,False,en,0,0,2021-02-26 22:05:54,1365422866871640066
I feel so bad for the entire cast of Riverdale,False,en,5,0,2021-02-26 22:05:48,1365422843505176576
RT @ruestopaz: LEAK THE EPISODE!!! QUICKLY!!!! @CW_Riverdale,False,en,0,1,2021-02-26 22:05:41,1365422812324913152
"RT @LadyKayne: ☔️🎈📚 #Riverdale partied even through a little rain! ☔️📚🎈🎶
Thx to the “Littles” &amp; GrandMom’s that partied w/ me at today’s #L…",False,en,0,2,2021-02-26 22:05:37,1365422793794457601
"@wcstpark the flash, supergirl glee riverdale",False,en,0,0,2021-02-26 22:05:31,1365422771971448835
@Lauraisback25 @CW_Riverdale @_StopPretending 💯 % + 💯 % @Lauraisback25 you would be the best ❤️,False,en,1,0,2021-02-26 22:05:31,1365422770344001539
Mfs complaining about how long it is but will binge watch Riverdale https://t.co/dSO4P0JRWA,True,en,0,0,2021-02-26 22:05:06,1365422665549324289
@wallowsfalling no i hate riverdale and everything about it,False,en,0,0,2021-02-26 22:05:01,1365422646721007619
LEAK THE EPISODE!!! QUICKLY!!!! @CW_Riverdale,False,en,8,1,2021-02-26 22:04:58,1365422632892583936
RT @bugheadspov: sigh... #Riverdale https://t.co/Hu4bAajJiZ,False,en,0,69,2021-02-26 22:04:55,1365422618871029763
RT @Recap_Rewind: LISTEN to us recap this week's #Riverdale on Spotify and iTunes! Comment below and let us know your thoughts 😍😍 @Riverdal…,False,en,0,3,2021-02-26 22:04:50,1365422596997677064
RT @nocontextrvd: Barchie giving Titanic car scene vibes #Riverdale,False,en,0,26,2021-02-26 22:04:47,1365422584003784704
Not truckerboy69 in Riverdale 😭,False,en,0,0,2021-02-26 22:04:00,1365422390600163333
RT @90BARCHIE: reasons why i ship barchie and think that they're the epic love story of riverdale; a thread https://t.co/l9zsgybTSL,False,en,0,21,2021-02-26 22:03:55,1365422368554848258
"RT @barchie_gifs: They're both so smitten
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @RiverdaleWriter @WriterRAS
#Barchie #R…",False,en,0,36,2021-02-26 22:03:53,1365422358199205898
"RT @JugBetts: Everyone’s favorite love triangle.
#Riverdale https://t.co/BfuE026BN2",False,en,0,18,2021-02-26 22:03:52,1365422355951026177
riverdale’s children are a state what is wrong with the parenting in this town,False,en,0,0,2021-02-26 22:03:51,1365422352583000065
RT @willsjug: right but when are we getting them back?? #Riverdale https://t.co/ir8mzqm065,False,en,0,15,2021-02-26 22:03:47,1365422332672630788
"ELECTRICAL PANEL REPLACEMENT IN RIVERDALE

Has your old electrical system been causing problems in your household or business? Are you interested in upgrading your existing electrical panel so you can fuel your high-tech lifestyle? If so, then get the ...

https://t.co/E20weXyspD https://t.co/n3iZLOqXbk",False,en,0,0,2021-02-26 22:03:46,1365422330411851776
"RT @bestarchiebetty: Betty put her thumb on his lips!!

#Riverdale #Barchie 
 https://t.co/kN1ZMe9vXB",False,en,0,25,2021-02-26 22:03:40,1365422303765553153
"when we started watching riverdale i was not expecting that, a week later, my boyfriend would keep me awake at night by asking me who my favourite character was just before falling asleep and that that would trigger a half-hour long discussion, but this is simply where we're at",False,en,6,0,2021-02-26 22:03:39,1365422301026648065
is this riverdale,False,en,0,0,2021-02-26 22:03:38,1365422296316469256
RT @slowburnsftw: interesting. riverdale insta posts the clip of archie meeting chad &amp; used the part where betty reacted @crimsonclover90 !…,False,en,0,8,2021-02-26 22:03:36,1365422287487459328
u fuckers only like my tweets when its me quoting dumb shit from riverdale 😐,False,en,1,0,2021-02-26 22:03:31,1365422267715383299
riverdale is better enjoyed binged like watching s1 live was fun but something about consuming this chaos in succession gives me that buzz,False,en,1,0,2021-02-26 22:03:28,1365422255652679680
This is the riverdale of dreamsmp lore,False,en,142,12,2021-02-26 22:03:25,1365422243199778816
"Shallow a Riverdale &gt;&gt;&gt;&gt;
ploru🥺",False,en,1,0,2021-02-26 22:03:04,1365422154855120899
Crazy thing is he won’t even have that much work after Riverdale probably. https://t.co/NO9CrQuWPe,True,en,1,0,2021-02-26 22:02:48,1365422086924173315
I was waiting a lot for episode 8 description and i don’t get anything ....  #riverdale https://t.co/63qqltudhm,False,en,14,0,2021-02-26 22:02:43,1365422065365483522
"@satrangi_re Hindi: 
Broken but beautiful season 1
Special ops
Breathe into the shadows
Asur 

English: 
Money heist 
Riverdale season 1
Dark
Gone girl",False,en,1,0,2021-02-26 22:02:39,1365422047363428352
@BUGGIEDALE I dont know if i think thats pretty funny or if i want to cry bc its just so Riverdale T_T,False,en,7,0,2021-02-26 22:02:18,1365421962550521858
Season 5 of Riverdale is trending but I’m giving it a miss coz I didn’t bother finishing Season 4. They were doing too much with the storyline–I chose peace! 🙃,False,en,0,0,2021-02-26 22:01:49,1365421839074344962
Is Riverdale webseries is worth watching?,False,en,0,0,2021-02-26 22:01:28,1365421750431797248
riverdale be so good until they think they highschool musical,False,en,0,0,2021-02-26 22:01:21,1365421723680575492
@BenjiSanjez @odetofra @DatemeinCcs @harrymyforeva @Victors30889871 @rein_cor1 @jamescharles it's the way I ate seasoned chicken while watching Riverdale yesterday🚶🏾‍♀️ https://t.co/99W3VNS0iV,False,en,3,0,2021-02-26 22:01:01,1365421638330830851
RT @thecherrieberry: I don't trust Veronica's husband #Riverdale,False,en,0,2,2021-02-26 22:00:50,1365421592117997570
@ATSUK0M0 STOP JUST TODAY I WAS LIKE the only thing riverdale has left are the lesbians,False,en,0,0,2021-02-26 22:00:49,1365421587806248960
"RT @bestarchiebetty: Betty is pure pleasure!
#Riverdale #Barchie https://t.co/0eKF0p4Zby",False,en,0,6,2021-02-26 22:00:47,1365421580973727749
I unintentionally gave myself Toni Topaz Riverdale hair 😭😭😭 https://t.co/WAfQV4wupk,False,en,1,0,2021-02-26 22:00:30,1365421506558271493
RT @4ngxlz: i’m scared to date people bc what if we break up,False,en,0,6943,2021-02-26 22:00:24,1365421482340401156
"@azalben @decider So next week, won't we see a new Riverdale episode?",False,en,0,0,2021-02-26 22:00:04,1365421399096107008
"We’re kicking off the week by having conversations with people to watch. Oscar and Golden Globe nominee, Daniel Kaluuya. Plus, @LaurenConrad. And, @CW_Riverdale star @camilamendes. See you Monday! https://t.co/1hM0ozpvui",False,en,2,1,2021-02-26 22:00:00,1365421383044403203
Riverdale with 2 cliffhangers this week,False,en,0,0,2021-02-26 21:59:09,1365421168312938505
Second hand embarrassment when veronicas new husband gets up to join her sing in this weeks riverdale,False,en,1,0,2021-02-26 21:57:59,1365420875814731782
"People can trash Riverdale all they want and believe they're laughing at it rather than with it, but they're honestly only making the obvious self awareness the show has always had even funnier for those who are in on it. https://t.co/oTywEcuDxL",True,en,4,1,2021-02-26 21:57:27,1365420741890613251
"@sweetchonis I kinda get why bc of the stuff Alex and Ted said, but I’m like, it’s still Riverdale, like I dunno I just, I don’t see it",False,en,0,0,2021-02-26 21:57:26,1365420736794554368
i swear to fucking god if riverdale introduces aliens i’m leaving,False,en,3,0,2021-02-26 21:57:20,1365420712643727371
Grown ass man watching Riverdale? Such a shame,False,en,0,0,2021-02-26 21:57:17,1365420698781507589
"@hlseykind Grey's, station 19, riverdale",False,en,0,0,2021-02-26 21:57:01,1365420629449703429
i don’t be tweeting about riverdale like that but i do enjoy having mutuals that do that fandom is wildly entertaining from the outside looking in,False,en,2,0,2021-02-26 21:56:46,1365420567654850565
"Unpopular opinions pt1
Riverdale is a good show, the album Up all Night is full of bangers, Seeing blind is amazing, Midnight memories (the song) is not that good, Little black dress is annoying #onedirection #NiallHoran #LouisTomlinson #HarryStyles #streamhbw #streamdefenceless",False,en,0,0,2021-02-26 21:56:38,1365420533920202755
"Chrissy Maroon, a Riverdale writer just said this... 😌 #Riverdale https://t.co/LPX48CiqFU",False,en,55,10,2021-02-26 21:56:07,1365420406195318792
Ok really starting to enjoy Riverdale again. Even with this goofy ass product placement of an evil crime boss enjoying his Doritos 😤 https://t.co/s2KXaVHLtQ,False,en,2,0,2021-02-26 21:55:21,1365420212829507591
