tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
@haIocigarettes that looks like it’s describing riverdale,False,en,0,0,2021-02-26 21:03:03,1365407051929821189,"['looks', 'like', 'describing', 'riverdale']",looks like describing riverdale
RT @xoxo_barchie: Look yes the lighting in the car scene was shit but let's not lie this was the most aesthetic and cinematic sex scene on…,False,en,0,4,2021-02-26 21:02:38,1365406944664580097,"['look', 'yes', 'lighting', 'car', 'scene', 'shit', 'let', 'lie', 'aesthetic', 'cinematic', 'sex', 'scene']",look yes lighting car scene shit let lie aesthetic cinematic sex scene
@aquuwa like denny's was riverdale jughead i'm weird i'm a weirdo speech wendy's is was a popular viner but hasn't really had a clue what to do with their brand since vine died energy so they kinda try to do everything,False,en,1,0,2021-02-26 21:02:11,1365406831783211009,"['like', 'denny', 'riverdale', 'jughead', 'weird', 'weirdo', 'speech', 'wendy', 'popular', 'viner', 'really', 'clue', 'brand', 'since', 'vine', 'died', 'energy', 'kinda', 'try', 'everything']",like denny riverdale jughead weird weirdo speech wendy popular viner really clue brand since vine died energy kinda try everything
@CW_Riverdale Idk maybe jughead can help bughead exes to lovers https://t.co/UQdaHcv9XZ,False,en,12,1,2021-02-26 21:02:06,1365406810316759045,"['idk', 'maybe', 'jughead', 'help', 'bughead', 'exes', 'lovers']",idk maybe jughead help bughead exes lovers
"I swear, I live in Riverdale at this point",False,en,0,0,2021-02-26 21:01:59,1365406783871852547,"['swear', 'live', 'riverdale', 'point']",swear live riverdale point
@CW_Riverdale Nobody cares about Polly...,False,en,0,0,2021-02-26 21:01:54,1365406759389569024,"['nobody', 'cares', 'polly']",nobody cares polly
@CW_Riverdale the real question is where is our barchie rainkiss,False,en,4,0,2021-02-26 21:01:45,1365406724014899203,"['real', 'question', 'barchie', 'rainkiss']",real question barchie rainkiss
@CW_Riverdale i have a better question. where is bughead? https://t.co/3BtFgcqXdQ,False,en,50,7,2021-02-26 21:01:34,1365406678364135428,"['better', 'question', 'bughead']",better question bughead
"@CW_Riverdale WHERES TONI ITS HER SHOW

https://t.co/pX2DmaEfmG",False,en,7,0,2021-02-26 21:01:29,1365406655127707657,"['wheres', 'toni', 'show']",wheres toni show
"BARCHIE or BUGHEAD.     
Me: bughead is endgame 💕. @CW_Riverdale",False,en,0,0,2021-02-26 21:01:19,1365406614803652614,"['barchie', 'bughead', 'bughead', 'endgame']",barchie bughead bughead endgame
RT @BugheadUpdates: @CW_Riverdale okay and bughead when https://t.co/ty4Rcel2ri,False,en,0,7,2021-02-26 21:01:15,1365406597413965825,"['okay', 'bughead']",okay bughead
"What you missed during our live chat with @nocontextrvd and @cmaroon ....

(Part 1..... 🐍)

https://t.co/rzczE5a5IW",False,en,38,3,2021-02-26 21:01:09,1365406571107409923,"['missed', 'live', 'chat', 'part', '1']",missed live chat part 1
"@CW_Riverdale WHERES TONI? 

https://t.co/1FjQm3Edln",False,en,1,0,2021-02-26 21:01:03,1365406547778666497,"['wheres', 'toni']",wheres toni
Riverdale is doing a mothman arc this is the best day of my life🗣 https://t.co/LW7PQ9Odpp,False,en,5,1,2021-02-26 21:01:03,1365406547669643267,"['riverdale', 'mothman', 'arc', 'best', 'day', 'life']",riverdale mothman arc best day life
Ok for those that say that Archie doesn’t know how to comfort Betty eggsplain this 😌😌. Plz point me to a moment where Jughead successfully comforted Betty this much. #Barchie #Riverdale https://t.co/mAnyAxXjwh,False,en,1,0,2021-02-26 21:01:03,1365406547216580618,"['ok', 'say', 'archie', 'know', 'comfort', 'betty', 'eggsplain', 'plz', 'point', 'moment', 'jughead', 'successfully', 'comforted', 'betty', 'much', 'barchie', 'riverdale']",ok say archie know comfort betty eggsplain plz point moment jughead successfully comforted betty much barchie riverdale
@CW_Riverdale I feel like she is dead tbh with the promo with the next ep,False,en,0,0,2021-02-26 21:01:01,1365406539801128970,"['feel', 'like', 'dead', 'tbh', 'promo', 'next', 'ep']",feel like dead tbh promo next ep
@CW_Riverdale polly is gone,False,en,0,0,2021-02-26 21:01:00,1365406536449855490,"['polly', 'gone']",polly gone
"reply and i’ll give you four universes to choose your favourite characters from (don’t reply)

i got: htgawm, g&amp;g, dynasty and riverdale https://t.co/5OC9PVxgg1 https://t.co/B1W2tRYyy1",True,en,5,0,2021-02-26 21:00:56,1365406518594711555,"['reply', 'give', 'four', 'universes', 'choose', 'favourite', 'characters', 'reply', 'got', 'htgawm', 'g', 'amp', 'g', 'dynasty', 'riverdale']",reply give four universes choose favourite characters reply got htgawm g amp g dynasty riverdale
Where is Polly? Stream #Riverdale: https://t.co/LWIRBSp7Ue https://t.co/zvW48UAFFl,False,en,1597,70,2021-02-26 21:00:33,1365406420116602883,"['polly', 'stream', 'riverdale']",polly stream riverdale
RT @LogolessRosee: all riverdale scene packs have been updated!!,False,en,0,1,2021-02-26 21:00:29,1365406403754622981,"['riverdale', 'scene', 'packs', 'updated']",riverdale scene packs updated
"@CW_Riverdale Yeah that ain't how just friends with benefits look at each other...They got it bad already, they just ain't admitting it....yet ❤❤❤ #BarchieEndgame https://t.co/4khhr5NwZV",False,en,0,0,2021-02-26 21:00:23,1365406379339436036,"['yeah', 'friends', 'benefits', 'look', 'got', 'bad', 'already', 'admitting', 'yet', 'barchieendgame']",yeah friends benefits look got bad already admitting yet barchieendgame
"@buttsexualpanda dude check my lrt that was,,,, what the fuck lmfao, ehat the fuck is that show, everything ive learned about riverdale is agianst my will",False,en,0,0,2021-02-26 20:59:48,1365406233402900482,"['dude', 'check', 'lrt', 'fuck', 'lmfao', 'ehat', 'fuck', 'show', 'everything', 'ive', 'learned', 'riverdale', 'agianst']",dude check lrt fuck lmfao ehat fuck show everything ive learned riverdale agianst
"we rlly had a nap, had a bath, watched new riverdale and new love,victor and we about to have dinner and im not in work until tomorrow night THEN i have 4 days off !!! we are absolutely VIBIN !!!",False,en,1,0,2021-02-26 20:59:13,1365406087646707718,"['rlly', 'nap', 'bath', 'watched', 'new', 'riverdale', 'new', 'love', 'victor', 'dinner', 'im', 'work', 'tomorrow', 'night', '4', 'days', 'absolutely', 'vibin']",rlly nap bath watched new riverdale new love victor dinner im work tomorrow night 4 days absolutely vibin
"Who’s still watching riverdale 
Man I’m tired fgs😪 https://t.co/AT0E7jynAR",True,en,2,0,2021-02-26 20:58:54,1365406003974590467,"['still', 'watching', 'riverdale', 'man', 'tired', 'fgs']",still watching riverdale man tired fgs
Wait have i watched this week's episode of Riverdale?,False,en,0,0,2021-02-26 20:58:14,1365405838643453954,"['wait', 'watched', 'week', 'episode', 'riverdale']",wait watched week episode riverdale
RT @bettscoops: time jump betty is so &lt;3 https://t.co/FiDzYeaWQn,False,en,0,16,2021-02-26 20:57:22,1365405620313092096,"['time', 'jump', 'betty', 'lt', '3']",time jump betty lt 3
this is like riverdale im gonna watch it https://t.co/ySdLU4zcKK,True,en,0,0,2021-02-26 20:57:11,1365405575064993804,"['like', 'riverdale', 'im', 'gonna', 'watch']",like riverdale im gonna watch
